Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER
Cycle1:17:00-18:00,HFD+HXN,light,37,0.4079258,1.408822,1.12712,0.02230559,0.7998823
Cycle1:18:00-19:00,HFD+HXN,dark,37,0.5073075,1.739898,1.445015,0.06373446,0.8303844
Cycle1:19:00-20:00,HFD+HXN,dark,37,0.497923,1.715593,1.390204,0.07008288,0.8092913
Cycle1:20:00-21:00,HFD+HXN,dark,37,0.4931969,1.698276,1.380689,0.08294972,0.8089465
Cycle1:21:00-22:00,HFD+HXN,dark,37,0.5137539,1.769816,1.435552,0.09928998,0.8095412
Cycle1:22:00-23:00,HFD+HXN,dark,37,0.4678946,1.6145,1.297919,0.09046367,0.8037894
Cycle1:23:00-00:00,HFD+HXN,dark,37,0.4761384,1.640939,1.32794,0.09249638,0.8072647
Cycle1:00:00-01:00,HFD+HXN,dark,37,0.4807852,1.655044,1.347701,0.08574293,0.8126075
Cycle1:01:00-02:00,HFD+HXN,dark,37,0.4566174,1.574542,1.270362,0.07563847,0.8071256
Cycle1:02:00-03:00,HFD+HXN,dark,37,0.5724077,1.978215,1.57684,0.09750005,0.7981893
Cycle1:03:00-04:00,HFD+HXN,dark,37,0.5284379,1.836672,1.418601,0.1218033,0.771419
Cycle1:04:00-05:00,HFD+HXN,dark,37,0.4269672,1.482878,1.150179,0.09439331,0.773958
Cycle1:05:00-06:00,HFD+HXN,dark,37,0.4682564,1.620389,1.282387,0.1071161,0.7882746
Cycle2:06:00-07:00,HFD+HXN,light,37,0.5482446,1.906404,1.468601,0.1320816,0.768038
Cycle2:07:00-08:00,HFD+HXN,light,37,0.4185895,1.467385,1.079139,0.1180148,0.7337857
Cycle2:08:00-09:00,HFD+HXN,light,37,0.4404994,1.527155,1.196328,0.1062178,0.7831261
Cycle2:09:00-10:00,HFD+HXN,light,37,0.4265371,1.478352,1.159824,0.09645879,0.7839793
Cycle2:10:00-11:00,HFD+HXN,light,37,0.4136488,1.431881,1.131198,0.08543243,0.7879725
Cycle2:11:00-12:00,HFD+HXN,light,37,0.4642058,1.606514,1.27079,0.08384038,0.7867867
Cycle2:12:00-13:00,HFD+HXN,light,37,0.4108015,1.43037,1.093674,0.08091849,0.7635632
Cycle2:13:00-14:00,HFD+HXN,light,37,0.4121208,1.425977,1.129208,0.0638023,0.7919392
Cycle2:14:00-15:00,HFD+HXN,light,37,0.3865383,1.330469,1.084018,0.05862605,0.8146441
Cycle2:15:00-16:00,HFD+HXN,light,37,0.4576188,1.571345,1.296844,0.07724428,0.8243512
Cycle2:16:00-17:00,HFD+HXN,light,37,0.4325708,1.493889,1.195385,0.09449401,0.7990662
Cycle2:17:00-18:00,HFD+HXN,light,37,0.4191927,1.445616,1.165798,0.07196022,0.8052061
Cycle2:18:00-19:00,HFD+HXN,dark,37,0.5239794,1.791748,1.511492,0.07650087,0.843641
Cycle2:19:00-20:00,HFD+HXN,dark,37,0.5086662,1.7522,1.421653,0.1034357,0.8109079
Cycle2:20:00-21:00,HFD+HXN,dark,37,0.5271837,1.808391,1.500473,0.1051656,0.827466
Cycle2:21:00-22:00,HFD+HXN,dark,37,0.5009403,1.726545,1.396647,0.1130728,0.807565
Cycle2:22:00-23:00,HFD+HXN,dark,37,0.4674582,1.610537,1.305465,0.1063361,0.8083572
Cycle2:23:00-00:00,HFD+HXN,dark,37,0.5193793,1.787245,1.458219,0.1020403,0.8159668
Cycle2:00:00-01:00,HFD+HXN,dark,37,0.5000196,1.729462,1.37238,0.1176839,0.7926187
Cycle2:01:00-02:00,HFD+HXN,dark,37,0.4682694,1.615893,1.298605,0.109065,0.8029697
Cycle2:02:00-03:00,HFD+HXN,dark,37,0.5387087,1.863173,1.478946,0.1218808,0.7932428
Cycle2:03:00-04:00,HFD+HXN,dark,37,0.4866625,1.692458,1.302953,0.1184281,0.769398
Cycle2:04:00-05:00,HFD+HXN,dark,37,0.5283579,1.82447,1.460875,0.1207461,0.7987064
Cycle2:05:00-06:00,HFD+HXN,dark,37,0.5150074,1.78527,1.399372,0.1252734,0.7831067
Cycle1:06:00-07:00,HFD+HXN,light,38,0.5467944,1.892331,1.496894,0.07876981,0.7906645
Cycle1:07:00-08:00,HFD+HXN,light,38,0.4326017,1.502344,1.165724,0.07336831,0.7751529
Cycle1:08:00-09:00,HFD+HXN,light,38,0.3977317,1.369953,1.112004,0.05617835,0.8113592
Cycle1:09:00-10:00,HFD+HXN,light,38,0.4593635,1.580831,1.289334,0.05523444,0.8144609
Cycle1:10:00-11:00,HFD+HXN,light,38,0.4280378,1.483881,1.162738,0.04791142,0.7840196
Cycle1:11:00-12:00,HFD+HXN,light,38,0.4157745,1.439753,1.13518,0.04522804,0.7866816
Cycle1:12:00-13:00,HFD+HXN,light,38,0.4328339,1.486908,1.224226,0.0483459,0.8237371
Cycle1:13:00-14:00,HFD+HXN,light,38,0.5048097,1.741629,1.401208,0.0746262,0.8006727
Cycle1:14:00-15:00,HFD+HXN,light,38,0.4365194,1.520028,1.161746,0.05294305,0.7646536
Cycle1:15:00-16:00,HFD+HXN,light,38,0.4653598,1.606552,1.288043,0.03962328,0.8007346
Cycle1:16:00-17:00,HFD+HXN,light,38,0.4440803,1.539154,1.207534,0.0469574,0.7827487
Cycle1:17:00-18:00,HFD+HXN,light,38,0.4174765,1.442088,1.152507,0.02763385,0.7973078
Cycle1:18:00-19:00,HFD+HXN,dark,38,0.5433906,1.867522,1.534003,0.06018295,0.8189852
Cycle1:19:00-20:00,HFD+HXN,dark,38,0.5850613,2.018828,1.622804,0.08837367,0.803593
Cycle1:20:00-21:00,HFD+HXN,dark,38,0.5319627,1.83433,1.480065,0.1093025,0.806181
Cycle1:21:00-22:00,HFD+HXN,dark,38,0.4896935,1.688167,1.363918,0.09051245,0.807369
Cycle1:22:00-23:00,HFD+HXN,dark,38,0.59807,2.063679,1.659019,0.1190079,0.8026497
Cycle1:23:00-00:00,HFD+HXN,dark,38,0.5125321,1.787022,1.35583,0.131457,0.7582589
Cycle1:00:00-01:00,HFD+HXN,dark,38,0.4804091,1.661506,1.319007,0.1121738,0.7916071
Cycle1:01:00-02:00,HFD+HXN,dark,38,0.4708401,1.636455,1.264075,0.1122309,0.7709414
Cycle1:02:00-03:00,HFD+HXN,dark,38,0.4990209,1.726317,1.368536,0.1055665,0.7901522
Cycle1:03:00-04:00,HFD+HXN,dark,38,0.4855079,1.690052,1.294128,0.1242818,0.764082
Cycle1:04:00-05:00,HFD+HXN,dark,38,0.5544567,1.911622,1.54362,0.1046164,0.8054858
Cycle1:05:00-06:00,HFD+HXN,dark,38,0.5281903,1.833815,1.42505,0.1122518,0.77504
Cycle2:06:00-07:00,HFD+HXN,light,38,0.4893113,1.703395,1.303897,0.1018835,0.760603
Cycle2:07:00-08:00,HFD+HXN,light,38,0.4874541,1.684255,1.344112,0.1124818,0.7970707
Cycle2:08:00-09:00,HFD+HXN,light,38,0.4138401,1.447674,1.077805,0.09737478,0.7444919
Cycle2:09:00-10:00,HFD+HXN,light,38,0.4344463,1.514208,1.151244,0.09564615,0.7594376
Cycle2:10:00-11:00,HFD+HXN,light,38,0.4373714,1.526985,1.149798,0.08140932,0.7522977
Cycle2:11:00-12:00,HFD+HXN,light,38,0.4593024,1.58632,1.268854,0.07044224,0.800292
Cycle2:12:00-13:00,HFD+HXN,light,38,0.4215022,1.471298,1.109086,0.06803935,0.7539331
Cycle2:13:00-14:00,HFD+HXN,light,38,0.508454,1.756578,1.402856,0.06376471,0.797066
Cycle2:14:00-15:00,HFD+HXN,light,38,0.429175,1.498799,1.126719,0.05928552,0.7504572
Cycle2:15:00-16:00,HFD+HXN,light,38,0.4443675,1.537895,1.216349,0.0689416,0.7915021
Cycle2:16:00-17:00,HFD+HXN,light,38,0.45672,1.586864,1.228003,0.08247424,0.7714887
Cycle2:17:00-18:00,HFD+HXN,light,38,0.4658683,1.602307,1.310832,0.06957733,0.8164403
Cycle2:18:00-19:00,HFD+HXN,dark,38,0.4947501,1.702659,1.388479,0.06710143,0.8139414
Cycle2:19:00-20:00,HFD+HXN,dark,38,0.5599111,1.934078,1.545795,0.09287354,0.7988432
Cycle2:20:00-21:00,HFD+HXN,dark,38,0.5860003,2.017907,1.640234,0.09676833,0.8120753
Cycle2:21:00-22:00,HFD+HXN,dark,38,0.5250402,1.813764,1.449028,0.1220842,0.7975232
Cycle2:22:00-23:00,HFD+HXN,dark,38,0.5105411,1.773768,1.373055,0.1211304,0.772399
Cycle2:23:00-00:00,HFD+HXN,dark,38,0.5430144,1.878873,1.487887,0.1212544,0.7924152
Cycle2:00:00-01:00,HFD+HXN,dark,38,0.5536515,1.921843,1.495062,0.1199893,0.7771054
Cycle2:01:00-02:00,HFD+HXN,dark,38,0.5172691,1.801927,1.374101,0.1144107,0.7620851
Cycle2:02:00-03:00,HFD+HXN,dark,38,0.4892667,1.703591,1.302527,0.1038781,0.7636024
Cycle2:03:00-04:00,HFD+HXN,dark,38,0.4945987,1.720928,1.321099,0.09817518,0.764299
Cycle2:04:00-05:00,HFD+HXN,dark,38,0.5356703,1.865071,1.426395,0.1050246,0.7596352
Cycle2:05:00-06:00,HFD+HXN,dark,38,0.5894231,2.04641,1.590252,0.1234944,0.7761197
Cycle1:06:00-07:00,HFD+HXN,light,39,0.5716923,1.981362,1.554844,0.108654,0.7825611
Cycle1:07:00-08:00,HFD+HXN,light,39,0.4427746,1.541646,1.178978,0.08470743,0.7632781
Cycle1:08:00-09:00,HFD+HXN,light,39,0.4267847,1.487497,1.130968,0.0720506,0.7602713
Cycle1:09:00-10:00,HFD+HXN,light,39,0.4422081,1.527379,1.221279,0.06186626,0.799296
Cycle1:10:00-11:00,HFD+HXN,light,39,0.4455032,1.552791,1.180383,0.06788937,0.7580478
Cycle1:11:00-12:00,HFD+HXN,light,39,0.4186459,1.463362,1.094322,0.06492203,0.7478607
Cycle1:12:00-13:00,HFD+HXN,light,39,0.4490312,1.561019,1.204229,0.06736644,0.7702724
Cycle1:13:00-14:00,HFD+HXN,light,39,0.4441377,1.541432,1.20028,0.05809939,0.778196
Cycle1:14:00-15:00,HFD+HXN,light,39,0.4599718,1.594723,1.249,0.07781816,0.7827771
Cycle1:15:00-16:00,HFD+HXN,light,39,0.4205474,1.460644,1.132663,0.02860061,0.7758212
Cycle1:16:00-17:00,HFD+HXN,light,39,0.5135195,1.776698,1.407496,0.09495693,0.7909673
Cycle1:17:00-18:00,HFD+HXN,light,39,0.4752478,1.648836,1.28638,0.06318267,0.7769182
Cycle1:18:00-19:00,HFD+HXN,dark,39,0.5996748,2.061324,1.691592,0.08052765,0.8202854
Cycle1:19:00-20:00,HFD+HXN,dark,39,0.5640523,1.945106,1.568904,0.09253952,0.8058754
Cycle1:20:00-21:00,HFD+HXN,dark,39,0.5722879,1.978223,1.575006,0.1039955,0.7952832
Cycle1:21:00-22:00,HFD+HXN,dark,39,0.5109044,1.775689,1.371685,0.1077172,0.7711693
Cycle1:22:00-23:00,HFD+HXN,dark,39,0.5782061,2.007345,1.560416,0.1232826,0.7770708
Cycle1:23:00-00:00,HFD+HXN,dark,39,0.4898815,1.708453,1.294465,0.1265858,0.7566482
Cycle1:00:00-01:00,HFD+HXN,dark,39,0.469084,1.638442,1.23053,0.115238,0.7493672
Cycle1:01:00-02:00,HFD+HXN,dark,39,0.510597,1.773146,1.376114,0.08540415,0.775332
Cycle1:02:00-03:00,HFD+HXN,dark,39,0.5283713,1.84374,1.392411,0.1139509,0.753334
Cycle1:03:00-04:00,HFD+HXN,dark,39,0.5603158,1.955861,1.474276,0.1185091,0.75047
Cycle1:04:00-05:00,HFD+HXN,dark,39,0.5814897,2.01502,1.582551,0.1278673,0.7843465
Cycle1:05:00-06:00,HFD+HXN,dark,39,0.5109859,1.784129,1.342836,0.125536,0.7505451
Cycle2:06:00-07:00,HFD+HXN,light,39,0.5283307,1.836087,1.419072,0.1236633,0.7720668
Cycle2:07:00-08:00,HFD+HXN,light,39,0.4359256,1.523021,1.142134,0.1075169,0.7493753
Cycle2:08:00-09:00,HFD+HXN,light,39,0.411658,1.429726,1.108876,0.09114516,0.7752293
Cycle2:09:00-10:00,HFD+HXN,light,39,0.4236183,1.481467,1.104743,0.08584021,0.7440496
Cycle2:10:00-11:00,HFD+HXN,light,39,0.4087252,1.431632,1.057888,0.07620774,0.7379915
Cycle2:11:00-12:00,HFD+HXN,light,39,0.4049602,1.413579,1.065481,0.05090623,0.7538085
Cycle2:12:00-13:00,HFD+HXN,light,39,0.447961,1.56969,1.157205,0.08181586,0.7317371
Cycle2:13:00-14:00,HFD+HXN,light,39,0.4082648,1.428654,1.06156,0.06812567,0.7419066
Cycle2:14:00-15:00,HFD+HXN,light,39,0.4831529,1.680074,1.294192,0.07372598,0.7645472
Cycle2:15:00-16:00,HFD+HXN,light,39,0.5052254,1.74876,1.382062,0.07337865,0.7888477
Cycle2:16:00-17:00,HFD+HXN,light,39,0.4402093,1.542696,1.136581,0.0591653,0.7356225
Cycle2:17:00-18:00,HFD+HXN,light,39,0.4740382,1.647057,1.274489,0.0568421,0.7720271
Cycle2:18:00-19:00,HFD+HXN,dark,39,0.5731185,1.97853,1.586427,0.07964863,0.8007705
Cycle2:19:00-20:00,HFD+HXN,dark,39,0.5427204,1.873791,1.501563,0.1132851,0.8004491
Cycle2:20:00-21:00,HFD+HXN,dark,39,0.5848807,2.029254,1.582929,0.1465975,0.7792446
Cycle2:21:00-22:00,HFD+HXN,dark,39,0.5846639,2.032653,1.567553,0.1285601,0.7668998
Cycle2:22:00-23:00,HFD+HXN,dark,39,0.5117156,1.798674,1.302008,0.138838,0.7208442
Cycle2:23:00-00:00,HFD+HXN,dark,39,0.5361448,1.875395,1.396757,0.156006,0.7400057
Cycle2:00:00-01:00,HFD+HXN,dark,39,0.5474206,1.921398,1.402755,0.1452862,0.7294405
Cycle2:01:00-02:00,HFD+HXN,dark,39,0.4842452,1.70629,1.217236,0.1403599,0.7115169
Cycle2:02:00-03:00,HFD+HXN,dark,39,0.4965204,1.736258,1.295432,0.1366066,0.74252
Cycle2:03:00-04:00,HFD+HXN,dark,39,0.574508,2.003725,1.517588,0.1171542,0.754384
Cycle2:04:00-05:00,HFD+HXN,dark,39,0.5076743,1.769745,1.344191,0.1277306,0.7586128
Cycle2:05:00-06:00,HFD+HXN,dark,39,0.6285051,2.18717,1.67762,0.128265,0.7644941
Cycle1:06:00-07:00,HFD+HXN,light,40,0.4849987,1.681051,1.318525,0.09921717,0.7832087
Cycle1:07:00-08:00,HFD+HXN,light,40,0.3880715,1.344925,1.055615,0.06357176,0.7851629
Cycle1:08:00-09:00,HFD+HXN,light,40,0.4548005,1.570209,1.258422,0.06037839,0.7993019
Cycle1:09:00-10:00,HFD+HXN,light,40,0.4464743,1.547082,1.215359,0.08435608,0.7812834
Cycle1:10:00-11:00,HFD+HXN,light,40,0.3840691,1.345045,0.9948725,0.08060595,0.7388281
Cycle1:11:00-12:00,HFD+HXN,light,40,0.4300532,1.484393,1.191285,0.07838434,0.8022494
Cycle1:12:00-13:00,HFD+HXN,light,40,0.419057,1.445269,1.164988,0.07222331,0.8044586
Cycle1:13:00-14:00,HFD+HXN,light,40,0.3824343,1.333511,1.011336,0.06217549,0.7579746
Cycle1:14:00-15:00,HFD+HXN,light,40,0.4321439,1.48484,1.221199,0.07202683,0.8224621
Cycle1:15:00-16:00,HFD+HXN,light,40,0.3946369,1.365605,1.080863,0.02816827,0.7897252
Cycle1:16:00-17:00,HFD+HXN,light,40,0.4186776,1.447333,1.151918,0.08706235,0.7951888
Cycle1:17:00-18:00,HFD+HXN,light,40,0.4517423,1.559372,1.250952,0.05951399,0.799852
Cycle1:18:00-19:00,HFD+HXN,dark,40,0.5353631,1.841752,1.504861,0.07321447,0.8156866
Cycle1:19:00-20:00,HFD+HXN,dark,40,0.6073193,2.100912,1.665727,0.09611949,0.7915971
Cycle1:20:00-21:00,HFD+HXN,dark,40,0.5947092,2.062974,1.610887,0.1183015,0.7800368
Cycle1:21:00-22:00,HFD+HXN,dark,40,0.5271055,1.833638,1.409336,0.1290907,0.7680109
Cycle1:22:00-23:00,HFD+HXN,dark,40,0.4640892,1.618273,1.227131,0.1149073,0.7579392
Cycle1:23:00-00:00,HFD+HXN,dark,40,0.4798771,1.667447,1.289822,0.1088578,0.7711723
Cycle1:00:00-01:00,HFD+HXN,dark,40,0.5599753,1.953194,1.478647,0.1228977,0.7528983
Cycle1:01:00-02:00,HFD+HXN,dark,40,0.5015848,1.750466,1.32112,0.1037547,0.7517711
Cycle1:02:00-03:00,HFD+HXN,dark,40,0.5181047,1.807213,1.36786,0.1127198,0.7554548
Cycle1:03:00-04:00,HFD+HXN,dark,40,0.5097812,1.777385,1.348713,0.1125187,0.7556102
Cycle1:04:00-05:00,HFD+HXN,dark,40,0.569192,1.986195,1.499945,0.1247377,0.7555805
Cycle1:05:00-06:00,HFD+HXN,dark,40,0.4888175,1.705316,1.289611,0.1266084,0.7546762
Cycle2:06:00-07:00,HFD+HXN,light,40,0.4839486,1.696969,1.245981,0.125018,0.7298568
Cycle2:07:00-08:00,HFD+HXN,light,40,0.405105,1.41934,1.047133,0.100813,0.7383547
Cycle2:08:00-09:00,HFD+HXN,light,40,0.3955836,1.380892,1.040654,0.0877557,0.7535304
Cycle2:09:00-10:00,HFD+HXN,light,40,0.4173264,1.464643,1.069872,0.08940881,0.7297204
Cycle2:10:00-11:00,HFD+HXN,light,40,0.480099,1.667179,1.294122,0.09332269,0.776293
Cycle2:11:00-12:00,HFD+HXN,light,40,0.392867,1.371195,1.034273,0.06145571,0.7543966
Cycle2:12:00-13:00,HFD+HXN,light,40,0.4127277,1.440647,1.086079,0.08204218,0.7526833
Cycle2:13:00-14:00,HFD+HXN,light,40,0.3607129,1.265549,0.9261785,0.07212993,0.7321213
Cycle2:14:00-15:00,HFD+HXN,light,40,0.4277652,1.48808,1.143667,0.07338952,0.767015
Cycle2:15:00-16:00,HFD+HXN,light,40,0.4010475,1.396508,1.067349,0.06254663,0.7633081
Cycle2:16:00-17:00,HFD+HXN,light,40,0.3706034,1.291767,0.9817991,0.05543602,0.75976
Cycle2:17:00-18:00,HFD+HXN,light,40,0.4148165,1.444166,1.105019,0.04676484,0.7645214
Cycle2:18:00-19:00,HFD+HXN,dark,40,0.5677617,1.969698,1.537174,0.07697483,0.7796068
Cycle2:19:00-20:00,HFD+HXN,dark,40,0.5988143,2.082366,1.603647,0.1011924,0.7699471
Cycle2:20:00-21:00,HFD+HXN,dark,40,0.4791652,1.673756,1.256615,0.1314229,0.7497366
Cycle2:21:00-22:00,HFD+HXN,dark,40,0.4585688,1.591784,1.238329,0.1098169,0.7773015
Cycle2:22:00-23:00,HFD+HXN,dark,40,0.5422089,1.881503,1.466374,0.1016635,0.7783817
Cycle2:23:00-00:00,HFD+HXN,dark,40,0.5056913,1.766027,1.327557,0.1248828,0.749606
Cycle2:00:00-01:00,HFD+HXN,dark,40,0.4433984,1.541292,1.189641,0.1088404,0.7712772
Cycle2:01:00-02:00,HFD+HXN,dark,40,0.5059031,1.760004,1.352207,0.09651235,0.7677894
Cycle2:02:00-03:00,HFD+HXN,dark,40,0.5737102,2.003252,1.507253,0.1146177,0.7523041
Cycle2:03:00-04:00,HFD+HXN,dark,40,0.4789933,1.675343,1.248369,0.119357,0.7453036
Cycle2:04:00-05:00,HFD+HXN,dark,40,0.4578778,1.601871,1.191971,0.1254847,0.743192
Cycle2:05:00-06:00,HFD+HXN,dark,40,0.542934,1.881207,1.478356,0.1094694,0.7869542
Cycle1:06:00-07:00,HFD+HXN,light,41,0.5337901,1.860988,1.412611,0.1559285,0.7573183
Cycle1:07:00-08:00,HFD+HXN,light,41,0.4915526,1.717747,1.286529,0.1638543,0.7484563
Cycle1:08:00-09:00,HFD+HXN,light,41,0.4726974,1.637807,1.287244,0.1508515,0.7856557
Cycle1:09:00-10:00,HFD+HXN,light,41,0.4542133,1.576708,1.226416,0.1383185,0.776972
Cycle1:10:00-11:00,HFD+HXN,light,41,0.48753,1.699253,1.291812,0.1429328,0.758738
Cycle1:11:00-12:00,HFD+HXN,light,41,0.4637831,1.608175,1.258502,0.1088514,0.7826844
Cycle1:12:00-13:00,HFD+HXN,light,41,0.4647076,1.600427,1.300039,0.01205024,0.811169
Cycle1:13:00-14:00,HFD+HXN,light,41,0.4495446,1.534728,1.305648,0.000785806,0.8504344
Cycle1:14:00-15:00,HFD+HXN,light,41,0.4785813,1.64927,1.335063,0.02012699,0.808093
Cycle1:15:00-16:00,HFD+HXN,light,41,0.5532598,1.905131,1.548712,0.0243236,0.8125954
Cycle1:16:00-17:00,HFD+HXN,light,41,0.461158,1.59665,1.260007,0.04282406,0.7887484
Cycle1:17:00-18:00,HFD+HXN,light,41,0.4994105,1.728252,1.367509,0.07877758,0.7915067
Cycle1:18:00-19:00,HFD+HXN,dark,41,0.5332984,1.840415,1.478509,0.0568058,0.8037065
Cycle1:19:00-20:00,HFD+HXN,dark,41,0.646494,2.237048,1.770972,0.08270713,0.7925735
Cycle1:20:00-21:00,HFD+HXN,dark,41,0.5347173,1.852341,1.457396,0.1112584,0.7815351
Cycle1:21:00-22:00,HFD+HXN,dark,41,0.5273651,1.824714,1.445046,0.1024848,0.7917365
Cycle1:22:00-23:00,HFD+HXN,dark,41,0.4674619,1.623625,1.258885,0.1013844,0.7745853
Cycle1:23:00-00:00,HFD+HXN,dark,41,0.5661557,1.961991,1.540436,0.09991939,0.7853903
Cycle1:00:00-01:00,HFD+HXN,dark,41,0.4987083,1.737544,1.323818,0.08835687,0.7604481
Cycle1:01:00-02:00,HFD+HXN,dark,41,0.5323983,1.844304,1.451086,0.08912744,0.7794464
Cycle1:02:00-03:00,HFD+HXN,dark,41,0.5409759,1.886131,1.431305,0.1089453,0.7587823
Cycle1:03:00-04:00,HFD+HXN,dark,41,0.4811001,1.67922,1.266303,0.1001222,0.7512074
Cycle1:04:00-05:00,HFD+HXN,dark,41,0.4782515,1.655642,1.307391,0.08239066,0.7894146
Cycle1:05:00-06:00,HFD+HXN,dark,41,0.5841547,2.017043,1.615504,0.08771589,0.8011031
Cycle2:06:00-07:00,HFD+HXN,light,41,0.5787045,2.015496,1.538883,0.09664671,0.7638649
Cycle2:07:00-08:00,HFD+HXN,light,41,0.4506063,1.573842,1.182271,0.09390196,0.7496173
Cycle2:08:00-09:00,HFD+HXN,light,41,0.4553792,1.576504,1.244711,0.08029746,0.7882219
Cycle2:09:00-10:00,HFD+HXN,light,41,0.4528568,1.563355,1.253555,0.08163543,0.8017942
Cycle2:10:00-11:00,HFD+HXN,light,41,0.448977,1.554978,1.22494,0.08228721,0.7863412
Cycle2:11:00-12:00,HFD+HXN,light,41,0.426783,1.484111,1.14301,0.05580245,0.7701926
Cycle2:12:00-13:00,HFD+HXN,light,41,0.4593484,1.590742,1.253791,0.07393247,0.7873661
Cycle2:13:00-14:00,HFD+HXN,light,41,0.4685799,1.627699,1.261215,0.06459798,0.7737586
Cycle2:14:00-15:00,HFD+HXN,light,41,0.4572466,1.582303,1.252191,0.05864053,0.7907686
Cycle2:15:00-16:00,HFD+HXN,light,41,0.4449401,1.533382,1.241058,0.0433058,0.8100674
Cycle2:16:00-17:00,HFD+HXN,light,41,0.5768598,1.996613,1.578371,0.07264528,0.7912432
Cycle2:17:00-18:00,HFD+HXN,light,41,0.4530102,1.580772,1.193805,0.05134236,0.7547659
Cycle2:18:00-19:00,HFD+HXN,dark,41,0.5076262,1.761212,1.37387,0.06644771,0.7804401
Cycle2:19:00-20:00,HFD+HXN,dark,41,0.6098689,2.10789,1.679282,0.08651752,0.7970574
Cycle2:20:00-21:00,HFD+HXN,dark,41,0.5498565,1.912225,1.472147,0.08396751,0.767267
Cycle2:21:00-22:00,HFD+HXN,dark,41,0.4972247,1.723639,1.351012,0.1043923,0.7823647
Cycle2:22:00-23:00,HFD+HXN,dark,41,0.5764241,1.997858,1.567369,0.1064131,0.7834354
Cycle2:23:00-00:00,HFD+HXN,dark,41,0.4663434,1.620773,1.25219,0.1004212,0.7717534
Cycle2:00:00-01:00,HFD+HXN,dark,41,0.4882672,1.683308,1.35974,0.09284577,0.8064842
Cycle2:01:00-02:00,HFD+HXN,dark,41,0.510816,1.771294,1.386011,0.08608216,0.7806548
Cycle2:02:00-03:00,HFD+HXN,dark,41,0.4758065,1.642111,1.318761,0.08780721,0.8037254
Cycle2:03:00-04:00,HFD+HXN,dark,41,0.5182764,1.787014,1.442419,0.08620665,0.8040364
Cycle2:04:00-05:00,HFD+HXN,dark,41,0.5305033,1.837342,1.44734,0.09325827,0.7838889
Cycle2:05:00-06:00,HFD+HXN,dark,41,0.4873722,1.689197,1.325267,0.09905636,0.7837867
Cycle1:06:00-07:00,HFD+HXN,light,42,0.6696744,2.328166,1.795602,0.1615805,0.7717795
Cycle1:07:00-08:00,HFD+HXN,light,42,0.5833983,2.044851,1.505016,0.1855968,0.7307175
Cycle1:08:00-09:00,HFD+HXN,light,42,0.5037279,1.757118,1.329713,0.1742028,0.7511822
Cycle1:09:00-10:00,HFD+HXN,light,42,0.5781239,2.00523,1.566715,0.1647571,0.7817271
Cycle1:10:00-11:00,HFD+HXN,light,42,0.4989754,1.747645,1.291851,0.164754,0.7340536
Cycle1:11:00-12:00,HFD+HXN,light,42,0.5435281,1.875445,1.507843,0.1288971,0.8029743
Cycle1:12:00-13:00,HFD+HXN,light,42,0.5173686,1.781602,1.448026,0.02444589,0.8126702
Cycle1:13:00-14:00,HFD+HXN,light,42,0.4784362,1.655309,1.31136,0.01495467,0.7924763
Cycle1:14:00-15:00,HFD+HXN,light,42,0.5253363,1.816007,1.445498,0.02818251,0.7960986
Cycle1:15:00-16:00,HFD+HXN,light,42,0.51323,1.789082,1.359007,0.02154456,0.757331
Cycle1:16:00-17:00,HFD+HXN,light,42,0.5304078,1.832917,1.461668,0.04769439,0.7964789
Cycle1:17:00-18:00,HFD+HXN,light,42,0.5160023,1.801315,1.357194,0.08423834,0.7511687
Cycle1:18:00-19:00,HFD+HXN,dark,42,0.648716,2.231414,1.824532,0.07000367,0.8161573
Cycle1:19:00-20:00,HFD+HXN,dark,42,0.6315263,2.18514,1.730382,0.09986296,0.7913037
Cycle1:20:00-21:00,HFD+HXN,dark,42,0.6345643,2.198942,1.72698,0.1108465,0.7861537
Cycle1:21:00-22:00,HFD+HXN,dark,42,0.5554662,1.927764,1.501315,0.09773106,0.7775621
Cycle1:22:00-23:00,HFD+HXN,dark,42,0.6153097,2.131512,1.677099,0.0859068,0.7851858
Cycle1:23:00-00:00,HFD+HXN,dark,42,0.5991323,2.077785,1.624762,0.08586181,0.7814583
Cycle1:00:00-01:00,HFD+HXN,dark,42,0.4977213,1.741458,1.294998,0.067416,0.7430847
Cycle1:01:00-02:00,HFD+HXN,dark,42,0.5290623,1.835038,1.433836,0.06644733,0.7804237
Cycle1:02:00-03:00,HFD+HXN,dark,42,0.5395641,1.876158,1.445565,0.07008366,0.7694716
Cycle1:03:00-04:00,HFD+HXN,dark,42,0.5380976,1.870759,1.442706,0.07939029,0.7705669
Cycle1:04:00-05:00,HFD+HXN,dark,42,0.5777594,2.010786,1.541424,0.07921623,0.7652333
Cycle1:05:00-06:00,HFD+HXN,dark,42,0.6590723,2.297849,1.743865,0.09434319,0.7594369
Cycle2:06:00-07:00,HFD+HXN,light,42,0.5547409,1.942969,1.436204,0.08691235,0.7364903
Cycle2:07:00-08:00,HFD+HXN,light,42,0.5549995,1.942563,1.441546,0.09655885,0.7385706
Cycle2:08:00-09:00,HFD+HXN,light,42,0.4967885,1.73945,1.288098,0.07542843,0.7386037
Cycle2:09:00-10:00,HFD+HXN,light,42,0.4585707,1.609199,1.176302,0.08158456,0.7298208
