Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER,PedMeters,AllMeters
Cycle2:15:00-16:00,HFD+TXN,light,53,0.464754,1.606664,1.278515,0.04451111,0.795757545,396.682,512.8418
Cycle2:16:00-17:00,HFD+TXN,light,53,0.4670303,1.614866,1.283592,0.05497096,0.794859759,396.9395,513.1611
Cycle2:17:00-18:00,HFD+TXN,light,53,0.4698201,1.61794,1.314676,0.04194687,0.812561652,397.7219,514.157
Cycle2:18:00-19:00,HFD+TXN,dark,53,0.5408136,1.862847,1.511825,0.06120232,0.811566919,399.1392,515.9578
Cycle2:19:00-20:00,HFD+TXN,dark,53,0.5884138,2.027952,1.64081,0.09244801,0.809097059,411.5345,531.1321
Cycle2:20:00-21:00,HFD+TXN,dark,53,0.5831415,2.010877,1.622207,0.07784534,0.806716174,423.0093,546.8807
Cycle2:21:00-22:00,HFD+TXN,dark,53,0.5432835,1.88316,1.476663,0.1109682,0.784141018,435.475,564.0209
Cycle2:22:00-23:00,HFD+TXN,dark,53,0.5618672,1.937367,1.563553,0.1074191,0.807050497,443.9067,575.5865
Cycle2:23:00-00:00,HFD+TXN,dark,53,0.5266629,1.832035,1.408379,0.1013328,0.768751143,457.387,593.5899
Cycle2:00:00-01:00,HFD+TXN,dark,53,0.5424757,1.884507,1.45969,0.09917086,0.774573934,464.1301,603.4664
Cycle2:01:00-02:00,HFD+TXN,dark,53,0.5297034,1.833059,1.450546,0.09163956,0.79132532,472.8372,615.6486
Cycle2:02:00-03:00,HFD+TXN,dark,53,0.5550423,1.936958,1.462165,0.1040991,0.754876977,480.0735,625.2572
Cycle2:03:00-04:00,HFD+TXN,dark,53,0.5213842,1.816194,1.385276,0.1010014,0.762735699,492.4287,641.2306
Cycle2:04:00-05:00,HFD+TXN,dark,53,0.4997025,1.736198,1.343597,0.08561255,0.773873141,496.5562,647.0696
Cycle2:05:00-06:00,HFD+TXN,dark,53,0.5176099,1.790602,1.419593,0.09047432,0.792802086,502.3922,655.5351
Cycle1:06:00-07:00,HFD+TXN,light,54,0.5023764,1.753366,1.322718,0.1535603,0.754387846,201.4892,234.0099
Cycle1:07:00-08:00,HFD+TXN,light,54,0.3867906,1.360126,0.9821468,0.1467959,0.722099864,206.2523,239.4963
Cycle1:08:00-09:00,HFD+TXN,light,54,0.4434704,1.548859,1.163761,0.1479023,0.751366651,207.0324,240.4384
Cycle1:09:00-10:00,HFD+TXN,light,54,0.433986,1.516151,1.137386,0.159051,0.750179896,216.3132,251.7443
Cycle1:10:00-11:00,HFD+TXN,light,54,0.4004426,1.403502,1.033312,0.1446017,0.736238352,217.8091,253.5034
Cycle1:11:00-12:00,HFD+TXN,light,54,0.3975005,1.381389,1.067768,0.1160229,0.77296692,218.7883,254.6982
Cycle1:12:00-13:00,HFD+TXN,light,54,0.379847,1.314934,1.038543,0.00795761,0.78980618,218.9704,254.9234
Cycle1:13:00-14:00,HFD+TXN,light,54,0.4288748,1.478196,1.195608,0.004622132,0.80882914,220.348,256.5815
Cycle1:14:00-15:00,HFD+TXN,light,54,0.344768,1.192798,0.9451327,0.02144526,0.792366101,224.3874,261.4367
Cycle1:15:00-16:00,HFD+TXN,light,54,0.3585589,1.230214,1.019627,2.09E-03,0.828820839,224.5092,261.5835
Cycle1:16:00-17:00,HFD+TXN,light,54,0.4165542,1.439571,1.147579,0.04171304,0.797167351,231.7838,270.1792
Cycle1:17:00-18:00,HFD+TXN,light,54,0.3971061,1.383234,1.055251,0.07398637,0.762886829,232.9075,271.511
Cycle1:18:00-19:00,HFD+TXN,dark,54,0.4470833,1.536616,1.261829,0.05143984,0.82117393,234.017,273.0075
Cycle1:19:00-20:00,HFD+TXN,dark,54,0.5443802,1.873264,1.528453,0.07082684,0.815930376,251.7428,293.9882
Cycle1:20:00-21:00,HFD+TXN,dark,54,0.4489831,1.556462,1.219742,0.0749156,0.783663205,265.4805,309.9379
Cycle1:21:00-22:00,HFD+TXN,dark,54,0.5077658,1.747072,1.426358,0.08643403,0.816427714,278.7596,325.4261
Cycle1:22:00-23:00,HFD+TXN,dark,54,0.4516425,1.563618,1.234318,0.09103683,0.789398689,287.5042,335.6772
Cycle1:23:00-00:00,HFD+TXN,dark,54,0.4353418,1.505412,1.196085,0.0978617,0.79452336,302.0623,352.4954
Cycle1:00:00-01:00,HFD+TXN,dark,54,0.4551818,1.583113,1.218185,0.09572843,0.76948708,310.2286,361.9039
Cycle1:01:00-02:00,HFD+TXN,dark,54,0.4227394,1.466958,1.143196,0.09224583,0.779297021,311.8954,363.8413
Cycle1:02:00-03:00,HFD+TXN,dark,54,0.4477495,1.551522,1.218756,0.0880528,0.785522861,314.163,366.5183
Cycle1:03:00-04:00,HFD+TXN,dark,54,0.4641457,1.602352,1.284714,0.08067276,0.801767652,317.4753,370.4548
Cycle1:04:00-05:00,HFD+TXN,dark,54,0.4516764,1.567352,1.221523,0.07962036,0.779354606,327.0104,381.4722
Cycle1:05:00-06:00,HFD+TXN,dark,54,0.4930038,1.70222,1.363727,0.08696431,0.80114615,339.7061,395.7505
Cycle2:06:00-07:00,HFD+TXN,light,54,0.4937264,1.710254,1.345988,0.1048805,0.787010584,359.2735,418.4558
Cycle2:07:00-08:00,HFD+TXN,light,54,0.3911465,1.365815,1.027514,0.1027963,0.752308329,370.3013,431.634
Cycle2:08:00-09:00,HFD+TXN,light,54,0.3866226,1.347769,1.023644,0.08042294,0.759509975,370.5521,431.9108
Cycle2:09:00-10:00,HFD+TXN,light,54,0.3941682,1.366724,1.069811,0.07868709,0.782755699,371.3891,432.9542
Cycle2:10:00-11:00,HFD+TXN,light,54,0.4044053,1.402317,1.097248,0.07629412,0.782453611,371.8182,433.508
Cycle2:11:00-12:00,HFD+TXN,light,54,0.3666052,1.276057,0.9775276,0.05520798,0.766053241,372.6408,434.4738
Cycle2:12:00-13:00,HFD+TXN,light,54,0.4573162,1.578711,1.266035,0.07816865,0.801942217,376.3436,438.9806
Cycle2:13:00-14:00,HFD+TXN,light,54,0.3644065,1.268037,0.9729714,0.07682317,0.767305213,383.1081,447.1315
Cycle2:14:00-15:00,HFD+TXN,light,54,0.3636259,1.258876,0.9938527,0.06583317,0.789476247,383.132,447.1605
Cycle2:15:00-16:00,HFD+TXN,light,54,0.3455036,1.202747,0.920768,0.05087236,0.765554186,383.1803,447.2137
Cycle2:16:00-17:00,HFD+TXN,light,54,0.4408197,1.522765,1.2168,0.07197224,0.799072739,387.5893,452.4227
Cycle2:17:00-18:00,HFD+TXN,light,54,0.368469,1.273648,1.014197,0.05631293,0.79629301,391.0315,456.5092
Cycle2:18:00-19:00,HFD+TXN,dark,54,0.4326453,1.481829,1.239481,0.06802086,0.836453464,391.9699,457.6778
Cycle2:19:00-20:00,HFD+TXN,dark,54,0.4850568,1.663637,1.381452,0.08583456,0.830380666,400.6264,467.4858
Cycle2:20:00-21:00,HFD+TXN,dark,54,0.5402151,1.853331,1.536717,0.08532763,0.829164893,419.3134,488.9893
Cycle2:21:00-22:00,HFD+TXN,dark,54,0.4361496,1.505863,1.206651,0.1071199,0.801301978,428.1206,499.5504
Cycle2:22:00-23:00,HFD+TXN,dark,54,0.4418215,1.521819,1.235263,0.1003155,0.811701654,429.3129,500.9733
Cycle2:23:00-00:00,HFD+TXN,dark,54,0.4916306,1.689408,1.388685,0.09172998,0.821995042,431.4926,503.7504
Cycle2:00:00-01:00,HFD+TXN,dark,54,0.4644866,1.606176,1.276225,0.1237483,0.794573571,446.3617,521.4403
Cycle2:01:00-02:00,HFD+TXN,dark,54,0.4710515,1.63263,1.28089,0.1050079,0.784556207,453.0665,529.7954
Cycle2:02:00-03:00,HFD+TXN,dark,54,0.4168075,1.448279,1.120368,0.1087577,0.773585752,462.1956,541.0543
Cycle2:03:00-04:00,HFD+TXN,dark,54,0.4232333,1.469477,1.141663,0.1050269,0.77691791,470.1801,551.363
Cycle2:04:00-05:00,HFD+TXN,dark,54,0.4940948,1.710062,1.352226,0.09816306,0.790746768,478.7269,562.452
Cycle2:05:00-06:00,HFD+TXN,dark,54,0.4452249,1.544468,1.205849,0.09943502,0.780753632,490.6224,576.8104
Cycle1:06:00-07:00,HFD+TXN,light,55,0.5767134,2.004048,1.549673,0.1012482,0.773271399,206.3714,267.6223
Cycle1:07:00-08:00,HFD+TXN,light,55,0.5246129,1.822568,1.411218,0.09921473,0.774301974,224.0675,291.1387
Cycle1:08:00-09:00,HFD+TXN,light,55,0.4342785,1.520999,1.124517,0.1040807,0.739327902,233.9856,304.7906
Cycle1:09:00-10:00,HFD+TXN,light,55,0.4320409,1.499641,1.166905,0.09341843,0.778122897,234.8729,306.5645
Cycle1:10:00-11:00,HFD+TXN,light,55,0.4094381,1.431371,1.069561,0.08362537,0.747228357,235.1134,307.5561
Cycle1:11:00-12:00,HFD+TXN,light,55,0.5269082,1.822668,1.445451,0.08428387,0.7930413,239.9305,315.2683
Cycle1:12:00-13:00,HFD+TXN,light,55,0.4197842,1.465252,1.104745,0.08015745,0.753962458,243.2056,320.8275
Cycle1:13:00-14:00,HFD+TXN,light,55,0.4227173,1.464149,1.152872,0.06792978,0.787400736,243.5229,322.1752
Cycle1:14:00-15:00,HFD+TXN,light,55,0.4662916,1.606558,1.302064,0.05648709,0.810468094,244.0055,323.5749
Cycle1:15:00-16:00,HFD+TXN,light,55,0.4264725,1.480399,1.151557,0.06746789,0.777869345,245.8186,326.8557
Cycle1:16:00-17:00,HFD+TXN,light,55,0.4267784,1.484403,1.141898,0.05286212,0.769264142,246.2428,328.3442
Cycle1:17:00-18:00,HFD+TXN,light,55,0.4384225,1.498076,1.268646,0.03844488,0.846850227,246.8574,330.0288
Cycle1:18:00-19:00,HFD+TXN,dark,55,0.5506133,1.884517,1.582286,0.05528553,0.839624158,250.3329,335.3543
Cycle1:19:00-20:00,HFD+TXN,dark,55,0.5362042,1.849954,1.488307,0.09059824,0.804510274,265.5706,355.0652
Cycle1:20:00-21:00,HFD+TXN,dark,55,0.5064766,1.753978,1.382324,0.1029052,0.788107947,272.422,365.9576
Cycle1:21:00-22:00,HFD+TXN,dark,55,0.5671615,1.957119,1.572953,0.08428255,0.80370841,276.8638,373.6392
Cycle1:22:00-23:00,HFD+TXN,dark,55,0.582573,2.023126,1.569992,0.1070961,0.776022848,298.7747,402.832
Cycle1:23:00-00:00,HFD+TXN,dark,55,0.5472159,1.899524,1.477615,0.1119344,0.777886986,321.9293,433.1945
Cycle1:00:00-01:00,HFD+TXN,dark,55,0.4751117,1.668845,1.21303,0.1154371,0.726867984,327.7645,442.5439
Cycle1:01:00-02:00,HFD+TXN,dark,55,0.582495,2.028512,1.549626,0.1079518,0.763922521,335.6823,453.5163
Cycle1:02:00-03:00,HFD+TXN,dark,55,0.4649521,1.622147,1.226328,0.09880102,0.755990672,343.0747,464.2569
Cycle1:03:00-04:00,HFD+TXN,dark,55,0.4937875,1.726125,1.290354,0.09560716,0.747543776,344.14,466.607
Cycle1:04:00-05:00,HFD+TXN,dark,55,0.5693844,1.98037,1.523599,0.1117644,0.769350677,348.4034,473.3475
Cycle1:05:00-06:00,HFD+TXN,dark,55,0.6212409,2.163809,1.651397,0.1214409,0.763189819,365.5216,495.1018
Cycle2:06:00-07:00,HFD+TXN,light,55,0.5752901,2.005042,1.52468,0.1267279,0.760422974,387.6126,522.6462
Cycle2:07:00-08:00,HFD+TXN,light,55,0.452525,1.592944,1.143121,0.1041253,0.717615309,395.4046,535.5903
Cycle2:08:00-09:00,HFD+TXN,light,55,0.4462066,1.556041,1.179402,0.1008156,0.757950465,396.0516,537.6785
Cycle2:09:00-10:00,HFD+TXN,light,55,0.4316895,1.510115,1.124288,0.09810273,0.744504889,396.7336,539.0807
Cycle2:10:00-11:00,HFD+TXN,light,55,0.4935733,1.714887,1.327172,0.1069305,0.773912217,400.8977,545.0237
Cycle2:11:00-12:00,HFD+TXN,light,55,0.4295935,1.50742,1.102304,0.0864141,0.731252073,403.3848,548.6023
Cycle2:12:00-13:00,HFD+TXN,light,55,0.428362,1.504242,1.095073,0.0841622,0.727989911,403.8141,549.6118
Cycle2:13:00-14:00,HFD+TXN,light,55,0.4857113,1.693536,1.284776,0.07584818,0.758635187,406.2265,553.2717
Cycle2:14:00-15:00,HFD+TXN,light,55,0.4306549,1.5136,1.096279,0.07512953,0.724285809,409.2852,557.4904
Cycle2:15:00-16:00,HFD+TXN,light,55,0.4188313,1.450179,1.144094,0.06909046,0.788932952,409.7791,558.5074
Cycle2:16:00-17:00,HFD+TXN,light,55,0.474668,1.641448,1.303966,0.0638727,0.794399823,410.5617,560.1666
Cycle2:17:00-18:00,HFD+TXN,light,55,0.4288776,1.488435,1.159167,0.05835521,0.778782412,411.3691,561.7973
Cycle2:18:00-19:00,HFD+TXN,dark,55,0.5681297,1.959626,1.578611,0.07244836,0.805567491,414.9897,567.4222
Cycle2:19:00-20:00,HFD+TXN,dark,55,0.5294466,1.835232,1.438934,0.06913646,0.784061089,420.0398,575.4553
Cycle2:20:00-21:00,HFD+TXN,dark,55,0.5875194,2.036929,1.595347,0.119864,0.783211884,434.1246,593.8729
Cycle2:21:00-22:00,HFD+TXN,dark,55,0.4653077,1.627684,1.211957,0.1234509,0.744589859,439.5548,602.0693
Cycle2:22:00-23:00,HFD+TXN,dark,55,0.4945937,1.712167,1.35224,0.1082892,0.789782772,444.5203,609.2222
Cycle2:23:00-00:00,HFD+TXN,dark,55,0.5475366,1.90967,1.446294,0.1108605,0.757352841,448.3917,614.7028
Cycle2:00:00-01:00,HFD+TXN,dark,55,0.4821421,1.683,1.268535,0.1288686,0.753734403,459.6163,629.0178
Cycle2:01:00-02:00,HFD+TXN,dark,55,0.5065094,1.768688,1.3304,0.1139116,0.752195978,461.5374,632.2087
Cycle2:02:00-03:00,HFD+TXN,dark,55,0.5100792,1.77029,1.378486,0.1115867,0.77867807,463.9635,636.3759
Cycle2:03:00-04:00,HFD+TXN,dark,55,0.5465775,1.895214,1.483351,0.1017891,0.782682589,468.268,642.5687
Cycle2:04:00-05:00,HFD+TXN,dark,55,0.4884896,1.706357,1.280957,0.1082422,0.750696953,478.5674,655.8444
Cycle2:05:00-06:00,HFD+TXN,dark,55,0.6592751,2.279567,1.812065,0.1208807,0.794916315,492.8025,673.342
Cycle1:06:00-07:00,HFD+TXN,light,56,0.5384253,1.869425,1.452397,0.08251606,0.776921781,271.3921,327.063
Cycle1:07:00-08:00,HFD+TXN,light,56,0.4970544,1.731042,1.322065,0.07731959,0.763739412,287.8929,348.6629
Cycle1:08:00-09:00,HFD+TXN,light,56,0.3769638,1.315746,0.9922007,0.06897443,0.754097447,293.569,356.9153
Cycle1:09:00-10:00,HFD+TXN,light,56,0.4201099,1.461605,1.122647,0.06514405,0.768091926,294.1712,358.2205
Cycle1:10:00-11:00,HFD+TXN,light,56,0.4025684,1.408335,1.048125,0.06461623,0.744229888,297.1886,363.2764
Cycle1:11:00-12:00,HFD+TXN,light,56,0.4059711,1.415689,1.073197,0.05808166,0.758073984,297.4208,364.2128
Cycle1:12:00-13:00,HFD+TXN,light,56,0.4435045,1.534642,1.214934,0.05965244,0.791672586,298.318,366.5693
Cycle1:13:00-14:00,HFD+TXN,light,56,0.3924323,1.371675,1.02601,0.05145653,0.747997886,300.8732,371.3787
Cycle1:14:00-15:00,HFD+TXN,light,56,0.4390953,1.519585,1.202142,0.04320316,0.791098886,301.5667,373.0237
Cycle1:15:00-16:00,HFD+TXN,light,56,0.3936255,1.365423,1.066269,0.05622435,0.780907455,303.5214,376.9846
Cycle1:16:00-17:00,HFD+TXN,light,56,0.4109842,1.420345,1.132149,0.04139356,0.797094368,303.7801,377.9132
Cycle1:17:00-18:00,HFD+TXN,light,56,0.4910999,1.689081,1.381852,0.03822897,0.818108782,307.8591,384.3688
Cycle1:18:00-19:00,HFD+TXN,dark,56,0.4819614,1.677469,1.285519,0.05112707,0.766344415,314.9015,395.0005
Cycle1:19:00-20:00,HFD+TXN,dark,56,0.5311488,1.839021,1.451084,0.06572779,0.789052436,325.2492,409.5083
Cycle1:20:00-21:00,HFD+TXN,dark,56,0.5826914,2.023095,1.571885,0.09467306,0.776970434,344.7496,434.27
Cycle1:21:00-22:00,HFD+TXN,dark,56,0.4599259,1.601308,1.224843,0.0750428,0.764901568,352.7583,446.4795
Cycle1:22:00-23:00,HFD+TXN,dark,56,0.4558726,1.588045,1.211024,0.08292221,0.762587962,355.0261,450.9706
Cycle1:23:00-00:00,HFD+TXN,dark,56,0.5333627,1.851244,1.440889,0.07558952,0.778335541,358.3382,456.0886
Cycle1:00:00-01:00,HFD+TXN,dark,56,0.4781678,1.666112,1.268819,0.09166706,0.761544842,370.8727,472.7894
Cycle1:01:00-02:00,HFD+TXN,dark,56,0.4823761,1.678079,1.289595,0.0864842,0.768494809,373.1312,477.0341
Cycle1:02:00-03:00,HFD+TXN,dark,56,0.4953525,1.723481,1.323361,0.08742983,0.767841943,386.106,494.4611
Cycle1:03:00-04:00,HFD+TXN,dark,56,0.4480733,1.564614,1.176984,0.07756492,0.752251993,389.6155,500.0112
Cycle1:04:00-05:00,HFD+TXN,dark,56,0.5192146,1.80217,1.402555,0.09030687,0.778258988,393.6836,506.63
Cycle1:05:00-06:00,HFD+TXN,dark,56,0.5814313,2.021797,1.557522,0.100749,0.770365175,404.672,520.8922
Cycle2:06:00-07:00,HFD+TXN,light,56,0.4710453,1.650797,1.216063,0.1045304,0.736652054,421.4747,541.5452
Cycle2:07:00-08:00,HFD+TXN,light,56,0.3835174,1.346803,0.9802946,0.07395831,0.727867847,423.4948,544.278
Cycle2:08:00-09:00,HFD+TXN,light,56,0.4644972,1.619986,1.227174,0.09306846,0.757521361,428.3131,550.486
Cycle2:09:00-10:00,HFD+TXN,light,56,0.3645888,1.282615,0.9237749,0.08655798,0.720227738,431.1713,554.1017
Cycle2:10:00-11:00,HFD+TXN,light,56,0.4001803,1.400643,1.039547,0.08522406,0.742192693,431.7067,554.9114
Cycle2:11:00-12:00,HFD+TXN,light,56,0.3864158,1.346107,1.026452,0.07242183,0.762533736,435.2413,559.446
Cycle2:12:00-13:00,HFD+TXN,light,56,0.4109377,1.434138,1.082301,0.07532559,0.754670053,435.7819,560.1976
Cycle2:13:00-14:00,HFD+TXN,light,56,0.3792261,1.327205,0.9854607,0.06503767,0.742508279,436.5269,561.3031
Cycle2:14:00-15:00,HFD+TXN,light,56,0.3663923,1.282239,0.9522905,0.05750139,0.742677847,437.4303,562.357
Cycle2:15:00-16:00,HFD+TXN,light,56,0.5272248,1.833847,1.410386,0.07322539,0.769085971,446.549,573.7878
Cycle2:16:00-17:00,HFD+TXN,light,56,0.4174935,1.464546,1.07274,0.06258881,0.732472725,452.7684,582.8823
Cycle2:17:00-18:00,HFD+TXN,light,56,0.4342966,1.51827,1.134515,0.05544894,0.747241927,453.0854,584.2938
Cycle2:18:00-19:00,HFD+TXN,dark,56,0.4749401,1.6541,1.262985,0.0583175,0.763548153,454.6876,587.6135
Cycle2:19:00-20:00,HFD+TXN,dark,56,0.5022624,1.745432,1.349271,0.05943931,0.773029829,463.5183,599.8625
Cycle2:20:00-21:00,HFD+TXN,dark,56,0.5182537,1.807349,1.369622,0.08259909,0.757807153,469.1439,608.3712
Cycle2:21:00-22:00,HFD+TXN,dark,56,0.4670677,1.63977,1.195416,0.09281429,0.729014435,476.6515,619.1273
Cycle2:22:00-23:00,HFD+TXN,dark,56,0.445654,1.558329,1.162922,0.09086178,0.746262182,482.9084,628.8348
Cycle2:23:00-00:00,HFD+TXN,dark,56,0.4654062,1.632395,1.196654,0.09073038,0.733066445,486.667,634.2778
Cycle2:00:00-01:00,HFD+TXN,dark,56,0.5034419,1.764171,1.30027,0.09588386,0.737043064,493.0117,642.8275
Cycle2:01:00-02:00,HFD+TXN,dark,56,0.4780028,1.666705,1.264223,0.09395856,0.758516354,510.6275,664.8514
Cycle2:02:00-03:00,HFD+TXN,dark,56,0.431822,1.508697,1.131339,0.07895793,0.749878206,512.0651,667.3647
Cycle2:03:00-04:00,HFD+TXN,dark,56,0.4724939,1.646358,1.253708,0.07060421,0.761503877,514.6762,671.7815
Cycle2:04:00-05:00,HFD+TXN,dark,56,0.5549096,1.92906,1.488308,0.07915027,0.771519808,524.5627,685.795
Cycle2:05:00-06:00,HFD+TXN,dark,56,0.4455291,1.550312,1.189607,0.07276794,0.76733393,534.5164,700.0281
Cycle1:06:00-07:00,HFD+TXN,light,57,0.760037,2.631464,2.076566,0.115922,0.789129549,206.6505,255.1934
Cycle1:07:00-08:00,HFD+TXN,light,57,0.733697,2.541607,1.999827,0.1077114,0.786835652,243.214,296.5138
Cycle1:08:00-09:00,HFD+TXN,light,57,0.5938232,2.062364,1.599706,0.1027242,0.775666177,258.9934,316.8635
Cycle1:09:00-10:00,HFD+TXN,light,57,0.5635898,1.957801,1.516698,0.09142629,0.77469467,260.6815,319.7059
Cycle1:10:00-11:00,HFD+TXN,light,57,0.5215694,1.811667,1.4042,0.09121688,0.775087254,264.774,325.9889
Cycle1:11:00-12:00,HFD+TXN,light,57,0.5540302,1.926649,1.483647,0.1034188,0.770066058,265.1324,326.8664
Cycle1:12:00-13:00,HFD+TXN,light,57,0.5212716,1.808324,1.411622,0.09156596,0.78062449,265.6233,327.9085
Cycle1:13:00-14:00,HFD+TXN,light,57,0.5746018,2.001147,1.528187,0.08864343,0.763655544,267.1721,330.4183
Cycle1:14:00-15:00,HFD+TXN,light,57,0.5421394,1.888677,1.439763,0.07596759,0.762312984,268.3905,332.5756
Cycle1:15:00-16:00,HFD+TXN,light,57,0.5527366,1.913508,1.510979,0.08186284,0.789638193,268.8136,333.6983
Cycle1:16:00-17:00,HFD+TXN,light,57,0.5919995,2.043183,1.640573,0.07193057,0.802949613,271.3485,337.6985
Cycle1:17:00-18:00,HFD+TXN,light,57,0.5656729,1.962106,1.532752,0.09226757,0.78117696,274.1549,341.8737
Cycle1:18:00-19:00,HFD+TXN,dark,57,0.6825507,2.353994,1.897607,0.09521303,0.806122276,279.0916,348.3403
Cycle1:19:00-20:00,HFD+TXN,dark,57,0.7689887,2.659193,2.112657,0.1208816,0.794472985,306.0777,380.4883
Cycle1:20:00-21:00,HFD+TXN,dark,57,0.6304677,2.188013,1.704191,0.1144054,0.778876085,320.8004,399.5287
Cycle1:21:00-22:00,HFD+TXN,dark,57,0.6013927,2.09034,1.614087,0.1453303,0.772164815,325.1644,406.5045
Cycle1:22:00-23:00,HFD+TXN,dark,57,0.6241983,2.170018,1.673836,0.1389749,0.771346597,327.2814,410.3667
Cycle1:23:00-00:00,HFD+TXN,dark,57,0.6136942,2.132481,1.649304,0.1299565,0.773420256,329.2957,414.088
Cycle1:00:00-01:00,HFD+TXN,dark,57,0.6654236,2.309718,1.797283,0.131001,0.778139582,332.7072,420.1806
Cycle1:01:00-02:00,HFD+TXN,dark,57,0.7674668,2.668136,2.057855,0.1532597,0.771270655,353.1185,445.3545
Cycle1:02:00-03:00,HFD+TXN,dark,57,0.5832725,2.04398,1.506222,0.1550081,0.736906428,364.2339,461.0011
Cycle1:03:00-04:00,HFD+TXN,dark,57,0.5538228,1.939986,1.432997,0.1423171,0.738663578,364.6477,462.1867
Cycle1:04:00-05:00,HFD+TXN,dark,57,0.6218481,2.163043,1.663275,0.1378831,0.768951426,365.2982,464.2269
Cycle1:05:00-06:00,HFD+TXN,dark,57,0.6536908,2.273257,1.750399,0.1373686,0.769996089,373.0029,474.9682
Cycle2:06:00-07:00,HFD+TXN,light,57,0.7510931,2.609827,2.018887,0.1326891,0.773571198,388.2244,493.3715
Cycle2:07:00-08:00,HFD+TXN,light,57,0.5889103,2.053679,1.55662,0.1467732,0.757966557,414.2057,523.7569
Cycle2:08:00-09:00,HFD+TXN,light,57,0.5123089,1.795503,1.322246,0.110047,0.736420936,415.6564,526.5544
Cycle2:09:00-10:00,HFD+TXN,light,57,0.65003,2.248242,1.784367,0.1333413,0.793672122,421.9378,535.3277
Cycle2:10:00-11:00,HFD+TXN,light,57,0.5287395,1.846217,1.389135,0.117907,0.752422386,424.6896,539.921
Cycle2:11:00-12:00,HFD+TXN,light,57,0.5778438,2.008274,1.55165,0.1070834,0.772628635,425.1258,541.5469
Cycle2:12:00-13:00,HFD+TXN,light,57,0.5453327,1.911785,1.405546,0.1226006,0.735200872,425.8499,543.719
Cycle2:13:00-14:00,HFD+TXN,light,57,0.5483357,1.901599,1.487094,0.1066674,0.782022919,426.4043,545.2346
Cycle2:14:00-15:00,HFD+TXN,light,57,0.5757281,2.005471,1.529753,0.1146277,0.762789888,426.976,546.4971
Cycle2:15:00-16:00,HFD+TXN,light,57,0.5376809,1.868157,1.445698,0.08528724,0.773863225,428.5133,550.001
Cycle2:16:00-17:00,HFD+TXN,light,57,0.5783096,2.007477,1.561506,0.07893606,0.777845026,429.6475,552.9225
Cycle2:17:00-18:00,HFD+TXN,light,57,0.5980337,2.067554,1.644662,0.110117,0.795462658,431.114,555.9146
Cycle2:18:00-19:00,HFD+TXN,dark,57,0.5898941,2.043031,1.609388,0.1123295,0.787745267,438.8999,566.6254
Cycle2:19:00-20:00,HFD+TXN,dark,57,0.7488082,2.593078,2.044138,0.1077237,0.788305635,451.6018,583.3108
Cycle2:20:00-21:00,HFD+TXN,dark,57,0.656221,2.277544,1.773251,0.1086281,0.778580348,468.4276,604.9084
Cycle2:21:00-22:00,HFD+TXN,dark,57,0.5826261,2.022575,1.572755,0.1163018,0.777600336,476.3837,616.4169
Cycle2:22:00-23:00,HFD+TXN,dark,57,0.667858,2.319297,1.799834,0.1295505,0.776025666,483.5443,626.4099
Cycle2:23:00-00:00,HFD+TXN,dark,57,0.5795931,2.01674,1.547843,0.141859,0.767497546,492.6617,639.1994
Cycle2:00:00-01:00,HFD+TXN,dark,57,0.5725018,1.990293,1.535217,0.118283,0.771352258,494.3557,642.5865
Cycle2:01:00-02:00,HFD+TXN,dark,57,0.6993905,2.429168,1.883506,0.1398453,0.775370827,503.0664,653.9493
Cycle2:02:00-03:00,HFD+TXN,dark,57,0.5566019,1.941477,1.469563,0.1095478,0.756930419,510.5705,664.3668
Cycle2:03:00-04:00,HFD+TXN,dark,57,0.5644075,1.960387,1.519808,0.1209016,0.775259171,511.7898,667.7374
Cycle2:04:00-05:00,HFD+TXN,dark,57,0.5796258,2.030693,1.498617,0.1142707,0.737983043,512.5964,670.3889
Cycle2:05:00-06:00,HFD+TXN,dark,57,0.6438115,2.227975,1.762878,0.1189553,0.79124676,517.1349,678.2653
Cycle1:06:00-07:00,HFD+TXN,light,58,0.6281891,2.212442,1.582805,0.07865398,0.715410845,199.7427,243.7842
Cycle1:07:00-08:00,HFD+TXN,light,58,0.534134,1.877326,1.359577,0.07005852,0.724209328,224.171,272.7479
Cycle1:08:00-09:00,HFD+TXN,light,58,0.3786989,1.335157,0.9491817,0.05461394,0.710913922,232.2545,282.5832
Cycle1:09:00-10:00,HFD+TXN,light,58,0.4139747,1.456945,1.046799,0.0536009,0.71848903,233.418,284.0884
Cycle1:10:00-11:00,HFD+TXN,light,58,0.3754013,1.320486,0.9517643,0.04690756,0.720768187,233.4411,284.123
Cycle1:11:00-12:00,HFD+TXN,light,58,0.5025972,1.76756,1.275467,0.07284184,0.72159757,236.5436,287.744
Cycle1:12:00-13:00,HFD+TXN,light,58,0.3961057,1.39847,0.9858892,0.0719613,0.704977011,245.8521,298.2624
